DATE,TIME,VOLTAGE,CURRENT,AMBIENT,TARGET,HUMIDITY,SEASON,Power,Hour,TempDiff,TimePeriod,Anomaly
27-09-2022,1900-01-01 15:00:00,18.56,0.02,39.1,60.33,25.53,sunny,0.3712,15,21.23,Evening,1
27-09-2022,1900-01-01 16:00:00,19.9,0.02,37.28,55.03,25.6,sunny,0.3979999999999999,16,17.75,Evening,1
27-09-2022,1900-01-01 17:00:00,19.96,0.02,35.8,47.23,25.72,sunny,0.3992,17,11.43,Evening,1
28-09-2022,1900-01-01 10:00:00,19.3,0.18,34.86,46.79,25.78,sunny,3.474,10,11.93,Morning,1
28-09-2022,1900-01-01 11:00:00,19.51,0.14,36.28,48.27,25.67,sunny,2.7314000000000003,11,11.990000000000002,Morning,1
28-09-2022,1900-01-01 12:00:00,18.9,0.09,38.47,49.39,25.33,sunny,1.7009999999999998,12,10.920000000000002,Afternoon,1
28-09-2022,1900-01-01 13:00:00,18.0,0.01,39.37,51.31,25.66,sunny,0.18,13,11.940000000000005,Afternoon,1
28-09-2022,1900-01-01 14:00:00,18.7,0.02,39.77,56.85,25.11,sunny,0.374,14,17.08,Afternoon,1
28-09-2022,1900-01-01 15:00:00,18.56,0.02,39.1,60.33,25.53,sunny,0.3712,15,21.23,Evening,1
28-09-2022,1900-01-01 16:00:00,19.9,0.02,37.28,55.03,25.6,sunny,0.3979999999999999,16,17.75,Evening,1
28-09-2022,1900-01-01 17:00:00,19.96,0.02,35.8,47.23,25.72,sunny,0.3992,17,11.43,Evening,1
29-09-2022,1900-01-01 10:00:00,19.3,0.18,34.87,54.07,25.78,sunny,3.474,10,19.200000000000003,Morning,1
29-09-2022,1900-01-01 11:00:00,19.51,0.14,34.97,55.03,25.67,sunny,2.7314000000000003,11,20.06,Morning,1
29-09-2022,1900-01-01 12:00:00,18.9,0.09,29.09,47.23,25.33,sunny,1.7009999999999998,12,18.14,Afternoon,1
29-09-2022,1900-01-01 13:00:00,18.0,0.01,29.53,48.11,25.66,sunny,0.18,13,18.58,Afternoon,1
29-09-2022,1900-01-01 14:00:00,18.7,0.02,33.16,54.07,25.11,sunny,0.374,14,20.910000000000004,Afternoon,1
29-09-2022,1900-01-01 15:00:00,18.56,0.02,35.28,55.03,25.53,sunny,0.3712,15,19.75,Evening,1
29-09-2022,1900-01-01 16:00:00,19.9,0.02,35.28,47.23,25.6,sunny,0.3979999999999999,16,11.949999999999996,Evening,1
29-09-2022,1900-01-01 17:00:00,19.96,0.02,33.16,48.11,25.72,sunny,0.3992,17,14.950000000000005,Evening,1
30-09-2022,1900-01-01 10:00:00,19.3,0.18,34.87,54.07,25.78,sunny,3.474,10,19.200000000000003,Morning,1
30-09-2022,1900-01-01 11:00:00,19.51,0.14,34.97,55.03,25.67,sunny,2.7314000000000003,11,20.06,Morning,1
30-09-2022,1900-01-01 12:00:00,18.9,0.09,29.09,47.23,25.33,sunny,1.7009999999999998,12,18.14,Afternoon,1
30-09-2022,1900-01-01 13:00:00,18.0,0.01,29.53,48.11,25.66,sunny,0.18,13,18.58,Afternoon,1
30-09-2022,1900-01-01 14:00:00,18.7,0.02,33.16,54.07,25.11,sunny,0.374,14,20.910000000000004,Afternoon,1
30-09-2022,1900-01-01 15:00:00,18.56,0.02,35.28,55.03,25.53,sunny,0.3712,15,19.75,Evening,1
30-09-2022,1900-01-01 16:00:00,19.9,0.02,35.28,47.23,25.6,sunny,0.3979999999999999,16,11.949999999999996,Evening,1
30-09-2022,1900-01-01 17:00:00,19.96,0.02,33.16,48.11,25.72,sunny,0.3992,17,14.950000000000005,Evening,1
29-09-2022,1900-01-01 15:00:00,18.52771666229872,0.128068395545794,35.12501287337376,54.93191414333018,23.86995040138928,sunny,2.372814946067672,15,19.80690126995642,Evening,1
05-09-2022,1900-01-01 10:00:00,18.335961343640008,0.1239550221480369,33.08444793962685,46.36218751363506,85.15025200709478,rainy,2.2728344944564465,10,13.277739574008208,Morning,1
09-09-2022,1900-01-01 11:00:00,18.687067331054784,0.3218368350981448,35.24633546386847,47.58148203531076,85.50527850035094,rainy,6.014186607092609,11,12.335146571442287,Morning,1
24-09-2022,1900-01-01 14:00:00,18.828288455345927,0.061262682163532,39.76439055656729,56.53129541333188,27.574104303053225,sunny,1.153471451323158,14,16.76690485676459,Afternoon,1
04-09-2022,1900-01-01 14:00:00,17.673210535932355,0.0841509597099796,38.67962388312981,56.92678522029052,82.43162944762517,rainy,1.487217627755231,14,18.247161337160705,Afternoon,1
09-09-2022,1900-01-01 16:00:00,19.902407561233854,0.01,36.08008011987055,55.493529049414256,84.3601653548566,rainy,0.1990240756123386,16,19.413448929543705,Evening,1
27-09-2022,1900-01-01 12:00:00,18.752809408947517,0.01,38.280954686672175,49.42024664869479,22.776397421879796,sunny,0.1875280940894751,12,11.139291962022613,Afternoon,1
12-09-2022,1900-01-01 12:00:00,17.888944001385283,0.1406223514090498,37.34084163356931,49.84971822872928,82.42053237530293,rainy,2.5155853696996164,12,12.508876595159968,Afternoon,1
13-09-2022,1900-01-01 16:00:00,19.903966739285384,0.01,35.664077819029735,55.69873933599761,90.48895400839042,rainy,0.1990396673928538,16,20.034661516967876,Evening,1
05-09-2022,1900-01-01 17:00:00,19.913289723678155,0.0189693419984736,35.50806948722509,46.27628848251892,83.42745522886916,rainy,0.3777420030831407,17,10.768218995293829,Evening,1
15-09-2022,1900-01-01 12:00:00,17.855908377557927,0.01,34.74844488888056,54.05359273334094,76.68592518429652,cloudy,0.1785590837755792,12,19.30514784446038,Afternoon,1
24-09-2022,1900-01-01 16:00:00,19.82205671319437,0.1080924889925371,37.10133627715112,54.80189195742695,22.600417560441343,sunny,2.14261544708041,16,17.700555680275833,Evening,1
28-09-2022,1900-01-01 12:00:00,18.98837123966384,0.1076489193294176,38.16991822210577,49.27895178027404,25.254451591807364,sunny,2.0440776437756063,12,11.10903355816827,Afternoon,1
09-09-2022,1900-01-01 15:00:00,18.42940464832415,0.01,39.00753876069016,59.6045738735736,83.92066353070251,rainy,0.1842940464832415,15,20.59703511288344,Evening,1
24-09-2022,1900-01-01 12:00:00,18.979157620483008,0.1256561827612406,38.463930064844,49.77866718574621,24.866622290668683,sunny,2.3848484986138057,12,11.314737120902208,Afternoon,1
05-09-2022,1900-01-01 11:00:00,18.51235711835857,0.1873408884760678,36.12828909806798,47.601115224071854,85.9492015992738,rainy,3.468121430339554,11,11.472826126003874,Morning,1
02-09-2022,1900-01-01 11:00:00,18.55599380677324,0.2181415391976394,29.373781933249045,47.79218409976586,73.07849564451644,cloudy,4.047833050351381,11,18.418402166516817,Morning,1
14-09-2022,1900-01-01 10:00:00,18.277072173643155,0.098979912724916,29.054238000146498,47.42508727466309,67.77501528460243,cloudy,1.8090630086141903,10,18.370849274516598,Morning,1
02-09-2022,1900-01-01 14:00:00,17.597756248749914,0.01,35.70041172039795,54.96527305134714,66.01291966814217,cloudy,0.1759775624874991,14,19.264861330949188,Afternoon,1
19-09-2022,1900-01-01 13:00:00,18.090652101531383,0.01,39.33114085375704,51.35050431519202,29.87290004912223,sunny,0.1809065210153138,13,12.019363461434985,Afternoon,1
12-09-2022,1900-01-01 15:00:00,18.531571050070223,0.0642078097461115,38.7590645609145,60.01999080312217,86.7030566645539,rainy,1.1898715882794582,15,21.260926242207667,Evening,1
04-09-2022,1900-01-01 16:00:00,19.74538695987008,0.093974652808228,35.151463184512025,55.15659662001898,83.7054585339602,rainy,1.855565884117905,16,20.00513343550696,Evening,1
18-09-2022,1900-01-01 14:00:00,19.707007867376145,0.6622401177262544,38.1129117407729,57.050210884693946,35.67890781840823,little sunny,13.0507712101234,14,18.937299143921045,Afternoon,1
11-09-2022,1900-01-01 15:00:00,18.454440817239725,0.01,35.41909364404597,54.99335597105136,64.4537519182624,cloudy,0.1845444081723972,15,19.574262327005385,Evening,1
15-09-2022,1900-01-01 11:00:00,18.39134114872509,0.3291167406541025,29.40690911553362,48.0078763575124,67.44319995872755,cloudy,6.052898255126078,11,18.600967241978783,Morning,1
25-09-2022,1900-01-01 11:00:00,19.61476915462072,0.1947835319842461,36.60920666614307,48.39596077971499,27.048308354396283,sunny,3.82063401499267,11,11.786754113571916,Morning,1
28-09-2022,1900-01-01 16:00:00,19.91907890063794,0.01,37.1638964153728,54.30258533285748,28.678863948177693,sunny,0.1991907890063793,16,17.13868891748468,Evening,1
12-09-2022,1900-01-01 12:00:00,17.9882827516672,0.1346536100046638,37.661226101787086,49.12542329323345,86.82961874098264,rainy,2.422187210296616,12,11.464197191446369,Afternoon,1
05-09-2022,1900-01-01 11:00:00,18.5110344464496,0.1424561500416981,35.96010874076442,48.6086913755336,86.22883714700812,rainy,2.6370107005304666,11,12.648582634769184,Morning,1
18-09-2022,1900-01-01 11:00:00,20.57981136539133,2.7559811681990536,35.317096166566934,48.30124889841903,34.1756019418144,little sunny,56.71757256810736,11,12.9841527318521,Morning,1
24-09-2022,1900-01-01 17:00:00,19.81337520011659,0.0251719422050673,35.45664703319004,46.50814142579051,26.304825093402304,sunny,0.4987411354246492,17,11.051494392600477,Evening,1
09-09-2022,1900-01-01 14:00:00,17.789585195012993,0.01,38.7582841569628,56.87478944738843,81.46880924185889,rainy,0.1778958519501299,14,18.11650529042564,Afternoon,1
05-09-2022,1900-01-01 14:00:00,17.758488995811042,0.01,38.55003623179724,56.25097073877356,87.79937832955792,rainy,0.1775848899581104,14,17.700934506976324,Afternoon,1
03-09-2022,1900-01-01 15:00:00,18.7341474654766,0.0480234691446989,35.98980314737214,56.71180505555012,74.10378731912334,cloudy,0.8996787527605554,15,20.72200190817798,Evening,1
12-09-2022,1900-01-01 16:00:00,19.976886095557123,0.0517378764625381,35.21594400549002,55.40904501599073,88.32941387873288,rainy,1.0335616649181314,16,20.193101010500705,Evening,1
30-09-2022,1900-01-01 10:00:00,19.1552098822569,0.3305309812018222,35.195529721820435,53.72158427316047,28.757773204944023,sunny,6.331390317509215,10,18.52605455134003,Morning,1
08-09-2022,1900-01-01 17:00:00,19.88189621898976,0.01,35.36632075377853,47.32330021341644,88.35208699811209,rainy,0.1988189621898975,17,11.956979459637909,Evening,1
10-09-2022,1900-01-01 17:00:00,19.983742554864325,0.01,33.581684311373046,48.187659705606286,65.66440578499973,cloudy,0.1998374255486432,17,14.60597539423324,Evening,1
19-09-2022,1900-01-01 10:00:00,19.288119918211358,0.1067235485014918,34.81532796633427,46.82913927000914,28.42587532908884,sunny,2.05849660159382,10,12.01381130367487,Morning,1
19-09-2022,1900-01-01 15:00:00,18.378308736073546,0.01,39.20382467197695,60.0243545572901,26.11260210487089,sunny,0.1837830873607354,15,20.82052988531316,Evening,1
23-09-2022,1900-01-01 10:00:00,20.508070615898703,2.369579894902849,35.05773266233482,54.01660615342239,40.57806754917623,little sunny,48.595511814681466,10,18.95887349108757,Morning,1
08-09-2022,1900-01-01 16:00:00,19.913071217505347,0.0425913992890971,35.73498194220508,55.07240471183256,85.26187711098976,rainy,0.8481255672969985,16,19.337422769627477,Evening,1
04-09-2022,1900-01-01 14:00:00,17.71376749296333,0.01,39.21000960589025,57.57210889929436,86.14925427172865,rainy,0.1771376749296333,14,18.362099293404107,Afternoon,1
14-09-2022,1900-01-01 10:00:00,18.228018781384787,0.2188231478104423,29.034141666994717,47.17049993598005,63.18001522042056,cloudy,3.988712448090483,10,18.13635826898534,Morning,1
01-09-2022,1900-01-01 15:00:00,18.624984921721712,0.0837902114675292,38.70152674096229,60.58043675842729,89.24411889008002,rainy,1.5605914251706063,15,21.878910017465,Evening,1
29-09-2022,1900-01-01 13:00:00,17.945213842781772,0.01,29.733962149777,48.46314949242931,29.070112178036908,sunny,0.1794521384278177,13,18.72918734265231,Afternoon,1
16-09-2022,1900-01-01 11:00:00,20.555722691971248,2.862107949516796,35.45768677679194,48.45872639225785,31.74411724275569,little sunny,58.83269732475369,11,13.001039615465912,Morning,1
28-09-2022,1900-01-01 12:00:00,18.91352136815207,0.0652843378505696,38.42360235883678,49.800463553063736,23.390364169016223,sunny,1.234756718942409,12,11.376861194226954,Afternoon,1
20-09-2022,1900-01-01 14:00:00,19.712806125733664,0.6589586040364132,33.22429338053207,53.94164245907552,32.704299471305966,little sunny,12.98992320625391,14,20.71734907854345,Afternoon,1
05-09-2022,1900-01-01 10:00:00,18.23358747181362,0.1390565852489857,32.8921135223932,46.89141834936889,87.85291314290973,rainy,2.535500410669089,10,13.999304826975688,Morning,1
24-09-2022,1900-01-01 15:00:00,18.763410534515565,0.1148250529420695,39.178590661395305,59.86710507397663,23.45938078194726,sunny,2.154509607999535,15,20.688514412581327,Evening,1
22-09-2022,1900-01-01 14:00:00,19.66828054819745,0.4866984626139761,38.65115929253479,57.093049562871606,34.42014167062777,little sunny,9.572521905068072,14,18.44189027033682,Afternoon,1
27-09-2022,1900-01-01 10:00:00,19.166610768854078,0.2325353860129863,34.54180276706087,47.42784381217055,25.04403957178076,sunny,4.456915233696143,10,12.886041045109678,Morning,1
21-09-2022,1900-01-01 15:00:00,19.806101701425,0.9909430529813552,38.98021405544079,60.66311505764868,37.81648833787384,little sunny,19.626718887669306,15,21.682901002207885,Evening,1
21-09-2022,1900-01-01 17:00:00,18.492706337142508,1.203607604976976,35.54625609701195,52.3754806099939,37.90483908844124,little sunny,22.25796198399064,17,16.829224512981952,Evening,1
29-09-2022,1900-01-01 16:00:00,19.81492884483234,0.01,35.4983988648762,47.26970417888526,29.820433353094117,sunny,0.1981492884483234,16,11.771305314009062,Evening,1
17-09-2022,1900-01-01 14:00:00,19.659573101208608,0.6930436659286349,38.735461069508446,56.64935197970608,35.08180086467865,little sunny,13.624942612653594,14,17.91389091019763,Afternoon,1
29-09-2022,1900-01-01 15:00:00,18.5487484222576,0.0426590969248076,35.68349521406635,55.008811597252176,20.838117648872576,sunny,0.7912728567789598,15,19.32531638318583,Evening,1
13-09-2022,1900-01-01 12:00:00,17.980102222855802,0.0573879066714818,38.11251295287958,49.17808153096113,84.67023647260302,rainy,1.031840428308952,12,11.065568578081551,Afternoon,1
12-09-2022,1900-01-01 15:00:00,18.54499391417378,0.1215014677131539,39.450629744488815,60.743137341614144,85.51397396073394,rainy,2.2532439793036225,15,21.29250759712533,Evening,1
20-09-2022,1900-01-01 16:00:00,20.63995353477928,1.0936120794269115,35.82772350889364,47.43386954480481,34.66110134642094,little sunny,22.5721025044448,16,11.606146035911166,Evening,1
30-09-2022,1900-01-01 13:00:00,18.05680511544337,0.0256190447292734,29.76857986462092,49.01863914670481,20.806997480401904,sunny,0.4625980979203173,13,19.25005928208389,Afternoon,1
06-09-2022,1900-01-01 14:00:00,17.653959532219858,0.01,34.94909275592975,55.06643292016631,67.08767673604609,cloudy,0.1765395953221986,14,20.11734016423656,Afternoon,1
30-09-2022,1900-01-01 10:00:00,19.31871442756551,0.1049049371694527,35.13476605926676,54.05987716467414,24.14674969651488,sunny,2.0266285232183603,10,18.92511110540738,Morning,1
18-09-2022,1900-01-01 12:00:00,20.593009046195128,3.005681273523866,36.41442300230485,49.57280681752029,30.0467509489021,little sunny,61.89602165565626,12,13.158383815215435,Afternoon,-1
16-09-2022,1900-01-01 14:00:00,19.70606174289391,0.7035589106543441,38.62494726366944,57.04020055336088,37.73968092295099,little sunny,13.864375333117684,14,18.41525328969144,Afternoon,1
25-09-2022,1900-01-01 14:00:00,18.55519377786096,0.0221388043833054,39.57904047313418,56.48051649648678,24.89032989348572,sunny,0.4107898053423894,14,16.9014760233526,Afternoon,1
23-09-2022,1900-01-01 16:00:00,20.539602109412247,1.2450338041653342,35.29191626575766,47.19041682421707,37.51557200632254,little sunny,25.57249895032385,16,11.898500558459403,Evening,1
03-09-2022,1900-01-01 15:00:00,18.550540902533022,0.01,35.87415600484353,57.82057398435175,74.63259556012596,cloudy,0.1855054090253302,15,21.94641797950822,Evening,1
20-09-2022,1900-01-01 14:00:00,19.77666176402726,0.5861336683487703,33.34806435206113,54.454564732215054,34.21276953557337,little sunny,11.59176730744216,14,21.106500380153925,Afternoon,1
04-09-2022,1900-01-01 14:00:00,17.805892077278898,0.0887541288633329,38.85005095969847,57.12241247951829,91.75682951776956,rainy,1.580346439953411,14,18.272361519819817,Afternoon,1
18-09-2022,1900-01-01 13:00:00,19.82194498628469,2.0984722574646035,37.35578892935092,50.86758367244588,31.224969381742252,little sunny,41.595801642708025,13,13.511794743094953,Afternoon,-1
08-09-2022,1900-01-01 14:00:00,17.716917616335017,0.01,38.76454992356732,56.1890817824437,84.75364689726676,rainy,0.1771691761633501,14,17.424531858876385,Afternoon,1
03-09-2022,1900-01-01 14:00:00,17.825780680610865,0.01,35.50013866493456,54.87780517918902,63.472592878535046,cloudy,0.1782578068061086,14,19.377666514254457,Afternoon,1
23-09-2022,1900-01-01 16:00:00,20.449940750700478,1.3125253051625907,35.5141462470021,47.11687430460359,37.62535365044039,little sunny,26.84106472437004,16,11.602728057601489,Evening,1
23-09-2022,1900-01-01 11:00:00,20.65115913713889,2.740663975280687,34.90086443705704,54.80784402112371,39.331045758255485,little sunny,56.59788789494515,11,19.90697958406667,Morning,1
12-09-2022,1900-01-01 15:00:00,18.332429648190036,0.01,39.28161183279796,60.3404515441262,90.22764043046028,rainy,0.1833242964819003,15,21.058839711328247,Evening,1
20-09-2022,1900-01-01 11:00:00,20.75419890509096,2.686717602652817,34.68101327610535,55.4156253554689,37.13739046945666,little sunny,55.760671527265686,11,20.73461207936355,Morning,1
09-09-2022,1900-01-01 12:00:00,17.712123572519932,0.2328433422697035,37.00966840379838,48.241386538724136,88.85069015662616,rainy,4.124150051319544,12,11.231718134925757,Afternoon,1
30-09-2022,1900-01-01 10:00:00,19.252428116963635,0.0658721985717748,34.28198570387024,53.75950217435942,26.54840777005646,sunny,1.26819976790945,10,19.477516470489174,Morning,1
20-09-2022,1900-01-01 11:00:00,20.43316981441001,2.656082891538323,35.080844292713216,55.19200207211516,34.4062177310787,little sunny,54.272192763951736,11,20.111157779401942,Morning,1
14-09-2022,1900-01-01 11:00:00,18.524530117900397,0.1596369898161591,29.036012866898066,48.05352183005973,69.61561672448458,cloudy,2.9572002257803987,11,19.017508963161667,Morning,1
24-09-2022,1900-01-01 10:00:00,19.39048268156083,0.1727681325546548,35.27025751504398,46.31297254571762,22.28560390337365,sunny,3.35005748222664,10,11.04271503067364,Morning,1
08-09-2022,1900-01-01 11:00:00,18.54885868925692,0.1008779625662374,35.47686978158383,47.9569039933484,82.61910859851021,rainy,1.871171072501288,11,12.480034211764568,Morning,1
08-09-2022,1900-01-01 13:00:00,18.00533795855561,0.01,38.716487146542576,50.425407106150296,88.27227787291308,rainy,0.1800533795855561,13,11.70891995960772,Afternoon,1
24-09-2022,1900-01-01 15:00:00,18.68041052556978,0.01,39.52161909937456,60.787587369630245,22.464837529602665,sunny,0.1868041052556978,15,21.265968270255684,Evening,1
02-09-2022,1900-01-01 13:00:00,18.07030025029418,0.0215688845327532,35.24706235093066,55.26533859834743,70.24886249930599,cloudy,0.3897562195707769,13,20.018276247416765,Afternoon,1
21-09-2022,1900-01-01 17:00:00,18.548711376185334,1.3050786978041398,34.99759290285385,52.28128075410699,31.510357691713573,little sunny,24.207528088776797,17,17.283687851253134,Evening,1
09-09-2022,1900-01-01 11:00:00,18.526237696262672,0.01,35.52474045123995,47.31772758411146,82.40825017867088,rainy,0.1852623769626267,11,11.79298713287151,Morning,1
04-09-2022,1900-01-01 13:00:00,17.843970892324155,0.057626097209334,38.48028146626469,52.25877762352836,84.81587843856185,rainy,1.028278401241599,13,13.778496157263667,Afternoon,1
22-09-2022,1900-01-01 10:00:00,20.39162014776972,2.355080191529769,33.610186153773626,46.51530895832602,36.06187292463871,little sunny,48.02390068321181,10,12.905122804552398,Morning,1
11-09-2022,1900-01-01 17:00:00,19.989596748614165,0.01,32.95693382810379,48.07437550873025,66.45985946893572,cloudy,0.1998959674861416,17,15.117441680626456,Evening,1
23-09-2022,1900-01-01 12:00:00,20.66580467437365,3.012908852361637,28.911426663238945,46.93024443081178,28.09680291799662,little sunny,62.26418584459688,12,18.01881776757284,Afternoon,-1
11-09-2022,1900-01-01 11:00:00,18.32767642261736,0.069512837659002,30.57251446625598,48.46878616553305,61.96603443073338,cloudy,1.2740087958321198,11,17.896271699277065,Morning,1
12-09-2022,1900-01-01 14:00:00,17.75624038720743,0.0531034712395263,38.77016055565242,57.68759633124121,90.6055338118638,rainy,0.942918000724186,14,18.917435775588796,Afternoon,1
29-09-2022,1900-01-01 15:00:00,18.52344442340761,0.0697365798827257,35.10464114983816,55.001740661235374,26.063236778270028,sunny,1.291761661736195,15,19.89709951139721,Evening,1
27-09-2022,1900-01-01 17:00:00,19.85404820571605,0.1347973417104813,35.62780301891143,46.93684350753926,26.343004711992457,sunny,2.6762729203222757,17,11.30904048862783,Evening,1
14-09-2022,1900-01-01 11:00:00,18.506111203046483,0.2253648199680712,29.20672020279275,49.64609615346738,64.21954259036123,cloudy,4.170626419583677,11,20.439375950674638,Morning,1
29-09-2022,1900-01-01 14:00:00,18.920275511592383,0.1232251541057627,33.025395708113535,54.77621125265086,30.51754114813263,sunny,2.3314538656394603,14,21.750815544537325,Afternoon,1
18-09-2022,1900-01-01 13:00:00,20.001552992336435,2.1315615411896416,37.07554594467363,51.230183635290935,31.441538787362788,little sunny,42.63454112253094,13,14.154637690617308,Afternoon,-1
01-09-2022,1900-01-01 13:00:00,17.994087186793188,0.01,38.20864944869079,51.32586103303829,84.61457702134594,rainy,0.1799408718679318,13,13.117211584347494,Afternoon,1
03-09-2022,1900-01-01 14:00:00,17.750858267784448,0.0393661027510548,35.16271657145247,55.26685824952536,65.28659038645887,cloudy,0.6987821104890143,14,20.104141678072885,Afternoon,1
11-09-2022,1900-01-01 12:00:00,18.01468242144817,0.0493462554461936,35.40611401367746,54.55500888520908,72.63820772512358,cloudy,0.8889571205508359,12,19.148894871531617,Afternoon,1
02-09-2022,1900-01-01 17:00:00,19.80491604863638,0.01,33.411808562151386,48.015003424201055,64.34022450175716,cloudy,0.1980491604863637,17,14.60319486204967,Evening,1
07-09-2022,1900-01-01 12:00:00,17.99846565515217,0.16287502654185,37.872586976622514,49.098157082647546,87.50428914179365,rainy,2.9315005712954862,12,11.225570106025032,Afternoon,1
14-09-2022,1900-01-01 14:00:00,17.64362075290974,0.01,35.56553098729331,55.30903290460674,63.305195492850224,cloudy,0.1764362075290974,14,19.74350191731343,Afternoon,1
21-09-2022,1900-01-01 10:00:00,20.505894870717537,2.451210174334922,34.268302423501666,46.87580884186068,34.55020022025669,little sunny,50.26425814094512,10,12.607506418359009,Morning,1
01-09-2022,1900-01-01 15:00:00,18.6625132609152,0.2011303180081906,38.82501499583291,60.90074331029531,85.48094120339212,rainy,3.7535972269999496,15,22.075728314462403,Evening,1
15-09-2022,1900-01-01 10:00:00,18.25158000327061,0.1456711765486837,29.117968992371438,47.18239809940759,63.19266188837721,cloudy,2.6587291329488587,10,18.06442910703615,Morning,1
20-09-2022,1900-01-01 15:00:00,19.86349490294109,1.2712969951044517,35.396798032456964,55.03222676895795,32.94242570375981,little sunny,25.252401382381603,15,19.635428736500984,Evening,1
12-09-2022,1900-01-01 17:00:00,20.05006212711074,0.01,35.260742156562905,46.90254053562767,87.19596243788651,rainy,0.2005006212711073,17,11.64179837906476,Evening,1
15-09-2022,1900-01-01 15:00:00,18.688553783558092,0.01,35.430924216243056,54.97295846516352,64.91738121624415,cloudy,0.1868855378355809,15,19.54203424892046,Evening,1
06-09-2022,1900-01-01 15:00:00,18.66797814271333,0.0693352901078011,35.40594589083219,57.9672090079774,66.9029903601423,cloudy,1.2943496802511192,15,22.5612631171452,Evening,1
13-09-2022,1900-01-01 15:00:00,18.416513863074684,0.01,37.96152287508912,58.41551082900212,90.04204976462258,rainy,0.1841651386307468,15,20.453987953913,Evening,1
21-09-2022,1900-01-01 15:00:00,20.031576858169117,1.2228716897373944,38.92639189057712,60.24035274824575,35.26894197045432,little sunny,24.49604824065375,15,21.313960857668626,Evening,1
